n_seed,n_tree,idx_test,beta_ATE_coef,beta_ATE_p,beta_ITE_coef,beta_ITE_p,recov_coef,recov_p,duration
2,2000,26,1.170966734,3.24E-06,2.83379568,0.000140873,0.712530507,9.37E-156,101.71
2,2000,27,1.256543593,3.16E-08,2.974251162,6.58E-06,0.692928973,6.08E-144,89.24
2,2000,28,1.164265977,6.50E-06,2.733087947,1.36E-05,0.652137197,3.59E-122,87.94
2,2000,29,1.219992988,7.04E-06,3.072284071,1.26E-05,0.6528564,1.59E-122,87.82
2,2000,30,1.06198043,1.24E-05,2.979170109,4.28E-05,0.647232148,8.88E-120,88.25
2,2000,31,1.147664253,7.20E-06,3.202761534,1.01E-05,0.681680226,1.39E-137,91.55
2,2000,32,1.708324497,5.38E-07,3.155738995,4.28E-06,0.678943738,4.44E-136,82.97
2,2000,33,1.295567675,2.24E-06,2.816249534,1.48E-05,0.681824301,1.16E-137,96.3
2,2000,34,1.195253748,8.21E-06,3.248099373,4.64E-06,0.688222979,3.02E-141,88.53
2,2000,35,1.190305804,1.32E-06,3.22722497,6.68E-06,0.661860091,4.75E-127,87.03
2,2000,36,1.208389027,2.97E-07,2.827030879,6.60E-06,0.702850849,8.44E-150,89
2,2000,37,1.174058607,1.36E-06,2.796945932,1.79E-06,0.688442176,2.27E-141,97.72
2,2000,38,1.230148202,9.16E-07,2.949076508,3.53E-06,0.674232028,1.58E-133,96.45
2,2000,39,1.268179128,1.61E-06,2.859777228,1.51E-05,0.700197793,3.28E-148,98.31
2,2000,40,1.203466855,6.17E-06,2.963676706,9.59E-05,0.672018759,2.40E-132,89.49
2,2000,41,1.223048141,6.24E-07,2.682151834,1.00E-05,0.680531796,5.97E-137,103.83
2,2000,42,1.144407211,1.65E-06,3.274136734,9.62E-07,0.673931879,2.29E-133,87.84
2,2000,43,1.222897248,3.27E-06,2.935983717,1.78E-05,0.674084335,1.89E-133,92.53
2,2000,44,1.252443347,3.92E-07,2.984924891,4.56E-05,0.671022243,8.11E-132,87.64
2,2000,45,1.250189722,9.31E-07,2.752726657,2.53E-05,0.684060583,6.63E-139,76.13
2,2000,46,1.203090203,8.86E-07,2.930689163,4.99E-05,0.699224516,1.25E-147,85.4
2,2000,47,1.286781055,2.49E-07,3.078070551,1.36E-06,0.66887574,1.10E-130,82.07
2,2000,48,1.27464355,3.90E-06,2.980307413,9.86E-05,0.691224402,5.84E-143,102.1
2,2000,49,1.250782599,9.61E-07,2.793090011,2.81E-05,0.716610926,2.44E-158,96.54
2,2000,50,1.290886814,6.24E-06,3.239836892,3.40E-06,0.690304176,1.97E-142,99.56
2,5000,1,1.304091596,1.69E-06,3.232194794,1.87E-05,0.719457316,3.60E-160,156.22
2,5000,2,1.245311738,2.44E-07,3.084615271,1.92E-06,0.693402043,3.24E-144,124.93
2,5000,3,1.217615904,8.15E-07,3.326187092,3.31E-06,0.685355625,1.25E-139,126.65
2,5000,4,1.251740567,2.31E-07,3.082571468,1.07E-06,0.70742045,1.40E-152,143.92
2,5000,5,1.303722717,1.41E-06,2.785576307,0.000568743,0.693838142,1.81E-144,160.15
2,5000,6,1.165466186,1.18E-05,3.084476107,2.69E-06,0.72571794,2.82E-164,163.25
2,5000,7,1.247882851,1.25E-06,3.301378711,8.55E-06,0.704293867,1.13E-150,134.44
2,5000,8,1.186786903,1.11E-06,2.952711186,7.77E-06,0.649669935,5.81E-121,117.99
2,5000,9,1.473118948,2.78E-06,3.454992317,2.38E-06,0.665386906,7.27E-129,108.29
2,5000,10,1.190757077,8.08E-06,3.064779442,1.62E-05,0.722376608,4.52E-162,165.86
2,5000,11,1.168986617,5.27E-06,3.072686556,1.57E-05,0.671599489,4.01E-132,134.95
2,5000,12,1.279543931,5.36E-07,3.384513887,1.37E-05,0.71272586,7.07E-156,130.38
2,5000,13,1.278987948,5.04E-07,2.916251283,3.54E-05,0.691922667,2.32E-143,146.72
2,5000,14,1.204103699,1.19E-06,3.049798801,3.55E-06,0.671013744,8.20E-132,114.56
2,5000,15,1.254335251,8.39E-07,3.133060511,5.30E-06,0.72947146,8.55E-167,165.11
2,5000,16,1.240177508,7.27E-07,3.276553713,5.99E-07,0.695309246,2.52E-145,121.27
2,5000,17,1.30108602,2.18E-06,3.348554581,1.25E-05,0.723171356,1.36E-162,150.04
2,5000,18,1.232475572,1.11E-06,3.276260754,9.43E-07,0.699164477,1.35E-147,129.05
2,5000,19,1.206119079,2.41E-06,3.523619074,4.37E-06,0.695941218,1.07E-145,110.09
2,5000,20,1.098772186,3.53E-06,2.829844939,0.000107477,0.688766863,1.48E-141,118.68
2,5000,21,1.284070391,3.00E-06,2.96351549,2.49E-05,0.696270135,6.89E-146,115.93
2,5000,22,1.287526884,2.17E-06,3.334328084,6.06E-06,0.711374298,4.97E-155,145.27
2,5000,23,1.225451066,4.20E-06,3.200132974,7.57E-06,0.66179174,5.15E-127,118.7
2,5000,24,1.314454239,1.05E-06,3.079141409,7.69E-07,0.716608751,2.45E-158,175.27
2,5000,25,1.262021709,8.68E-07,3.414512396,8.75E-06,0.720057914,1.47E-160,138.11
2,5000,26,1.190045903,4.89E-06,2.935278752,3.12E-05,0.714539452,5.07E-157,150.26
2,5000,27,1.171665071,2.15E-06,3.357394939,1.32E-06,0.702521426,1.33E-149,137.96
2,5000,28,1.233262881,3.69E-06,2.928154214,1.22E-05,0.66112123,1.13E-126,138.42
2,5000,29,1.214231435,1.74E-06,3.246863579,1.13E-06,0.655558956,7.22E-124,140
2,5000,30,1.080724845,8.73E-06,2.831654786,2.96E-05,0.653168201,1.11E-122,127.36
2,5000,31,1.196229973,2.28E-06,3.3036771,1.56E-06,0.672729543,1.00E-132,129.03
2,5000,32,1.533828419,1.28E-06,3.387078128,9.42E-06,0.685588453,9.26E-140,114.14
2,5000,33,1.275734311,2.29E-06,3.196951743,6.72E-06,0.700660069,1.74E-148,147.4
2,5000,34,1.236402572,5.56E-06,3.709101734,1.65E-06,0.696473962,5.23E-146,128.65
2,5000,35,1.166023718,2.17E-06,2.940908294,3.96E-06,0.663763075,5.02E-128,124.18
2,5000,36,1.252895664,2.75E-07,3.009133327,1.11E-05,0.706807744,3.32E-152,135.52
2,5000,37,1.208812913,1.96E-06,3.10450463,9.09E-06,0.692251685,1.50E-143,125.83
2,5000,38,1.264782853,7.24E-07,3.028129198,2.70E-05,0.674545491,1.07E-133,147.2
2,5000,39,1.197575734,4.76E-06,3.181217553,3.63E-06,0.693500872,2.84E-144,136.98
2,5000,40,1.286513136,1.49E-06,3.137447699,1.43E-05,0.681590144,1.56E-137,123.21
2,5000,41,1.22189574,3.14E-06,3.109848544,2.02E-06,0.705654809,1.68E-151,165.17
2,5000,42,1.110513076,6.94E-06,3.235061179,1.07E-05,0.68411793,6.16E-139,130.39
2,5000,43,1.244244252,1.61E-06,3.114444903,1.55E-05,0.709386285,8.57E-154,146.62
2,5000,44,1.277400861,8.30E-07,2.987571211,3.74E-05,0.698581801,2.99E-147,124.44
2,5000,45,1.223828194,3.95E-06,3.054874509,2.48E-05,0.697614457,1.12E-146,122.6
2,5000,46,1.186424092,1.59E-06,3.155588893,2.58E-05,0.695327484,2.45E-145,139.84
2,5000,47,1.298285275,1.04E-06,3.264716395,2.27E-06,0.674921745,6.73E-134,133.75
2,5000,48,1.307945561,4.54E-06,3.098256301,0.000136596,0.69291612,6.19E-144,158.48
2,5000,49,1.252557154,7.94E-07,3.163524134,9.43E-07,0.709767104,4.98E-154,150.74
2,5000,50,1.21381428,2.28E-06,3.028472029,3.41E-06,0.66711405,9.20E-130,129.89
2,10000,1,1.324730468,1.95E-06,3.180749735,5.54E-05,0.707870856,7.39E-153,249.66
2,10000,2,1.291737047,5.25E-07,3.100350447,1.44E-05,0.70792795,6.82E-153,194.92
2,10000,3,1.180552661,9.43E-07,3.167986638,1.46E-06,0.651175056,1.07E-121,155.33
2,10000,4,1.227570532,5.35E-07,3.10844221,3.68E-06,0.718960754,7.54E-160,225.96
2,10000,5,1.31792391,1.47E-06,2.80366401,0.000381554,0.697325323,1.65E-146,228.6
2,10000,6,1.193754094,5.45E-06,2.811475807,5.63E-05,0.72429704,2.46E-163,272.01
2,10000,7,1.264734826,5.00E-07,3.284103624,1.19E-05,0.70113723,9.02E-149,196.6
2,10000,8,1.18572221,1.72E-06,3.067301177,1.13E-05,0.648267396,2.80E-120,178.54
2,10000,9,1.493468786,1.54E-06,3.518650794,4.28E-06,0.679170429,3.33E-136,156.94
2,10000,10,1.181001253,5.91E-06,3.070229907,1.36E-05,0.72608665,1.60E-164,253.31
2,10000,11,1.18788186,1.57E-06,3.074519224,3.36E-06,0.677879729,1.69E-135,209.25
2,10000,12,1.313024081,9.61E-07,2.976764041,2.37E-05,0.718861468,8.74E-160,213.46
2,10000,13,1.252076615,1.30E-06,3.074348646,1.12E-05,0.694162225,1.17E-144,238.47
2,10000,14,1.198054307,9.44E-07,3.137379717,3.51E-06,0.651858035,4.92E-122,168.84
2,10000,15,1.278702799,2.33E-06,2.973766306,1.33E-05,0.717474703,6.82E-159,262.03
2,10000,16,1.223253275,1.18E-06,2.974077938,1.34E-05,0.706534311,4.89E-152,204.19
2,10000,17,1.29396034,1.84E-06,3.360175545,2.19E-05,0.729244676,1.22E-166,235.76
2,10000,18,1.24504106,6.09E-07,3.13469539,2.95E-06,0.714501903,5.35E-157,197.85
2,10000,19,1.195267621,4.23E-06,3.387835136,1.14E-05,0.685610836,8.99E-140,180.65
2,10000,20,1.163956303,7.13E-07,2.901679396,2.04E-05,0.709352458,8.99E-154,197.69
2,10000,21,1.271858391,2.33E-06,3.353371668,9.33E-06,0.713796709,1.49E-156,222.72
2,10000,22,1.308607289,1.93E-06,3.316891175,1.21E-05,0.716887272,1.62E-158,222.81
2,10000,23,1.249458706,1.42E-06,3.297537226,1.02E-05,0.677211323,3.90E-135,181.67
2,10000,24,1.286052272,5.24E-07,3.010197223,1.78E-06,0.730334925,2.22E-167,265.58
2,10000,25,1.265339568,1.07E-06,3.21714921,1.91E-05,0.724412306,2.07E-163,220.88
2,10000,26,1.197382097,1.68E-06,2.961832158,2.62E-05,0.712244704,1.42E-155,248.53
2,10000,27,1.216107578,1.58E-06,3.158230762,1.72E-06,0.702326329,1.75E-149,213.7
2,10000,28,1.202036474,1.85E-06,2.955025925,6.30E-06,0.669042831,8.99E-131,205.11
2,10000,29,1.211357014,1.31E-06,2.791662617,2.81E-05,0.66959338,4.61E-131,212.8
2,10000,30,1.123804694,6.95E-06,3.091736858,1.49E-05,0.663142634,1.05E-127,196.47
2,10000,31,1.179807608,3.10E-06,3.319168346,2.53E-06,0.684744758,2.75E-139,214.17
2,10000,32,1.483022108,9.06E-07,3.283597746,1.81E-06,0.683310468,1.74E-138,159.98
2,10000,33,1.289808317,9.24E-07,3.058414996,7.64E-06,0.704893048,4.90E-151,237.35
2,10000,34,1.271543567,2.76E-06,3.595592057,3.82E-06,0.698831751,2.13E-147,199.34
2,10000,35,1.181767705,2.65E-06,3.165991521,1.78E-06,0.676487347,9.62E-135,183.39
2,10000,36,1.232053688,7.56E-07,2.847098976,2.72E-05,0.706935359,2.78E-152,196.67
2,10000,37,1.188059023,2.70E-06,3.035068093,1.24E-05,0.711896114,2.34E-155,230.78
2,10000,38,1.2648209,2.12E-06,2.987561442,3.23E-05,0.693757034,2.02E-144,220.08
2,10000,39,1.224339385,8.20E-07,3.128781447,8.87E-06,0.7232171,1.27E-162,214.05
2,10000,40,1.270898459,1.01E-06,3.152789132,1.29E-05,0.68487887,2.31E-139,178.3
2,10000,41,1.237976872,3.39E-06,2.999442814,9.83E-06,0.708265478,4.22E-153,259.68
2,10000,42,1.163352367,1.96E-06,3.253289806,8.80E-06,0.672980437,7.38E-133,203.18
2,10000,43,1.241923833,7.60E-07,3.184000037,1.01E-05,0.720668374,5.90E-161,210.64
2,10000,44,1.252500327,8.84E-07,3.131837,9.39E-06,0.690508645,1.50E-142,188.36
2,10000,45,1.244974514,1.39E-06,3.12703761,6.93E-06,0.684120692,6.14E-139,174.29
2,10000,46,1.190412071,1.86E-06,3.099994113,3.87E-05,0.692167139,1.67E-143,196.6
2,10000,47,1.282768202,1.06E-06,3.034919589,3.89E-05,0.677404751,3.06E-135,199.86
2,10000,48,1.313866556,3.42E-06,3.082394142,5.66E-05,0.70606377,9.48E-152,233.75
2,10000,49,1.248396508,1.12E-06,3.184183488,1.46E-06,0.71521525,1.89E-157,230.98
2,10000,50,1.239524402,2.59E-06,3.214042818,1.21E-05,0.700203676,3.26E-148,231.38
5,1000,1,1.219754008,4.01E-07,3.145700594,1.28E-05,0.702665978,1.09E-149,162
5,1000,2,1.252110615,6.59E-07,2.855895831,3.91E-05,0.71761019,5.58E-159,196.28
5,1000,3,1.095381142,1.48E-06,2.862892447,8.44E-06,0.668062779,2.94E-130,182.22
5,1000,4,1.226307582,5.75E-06,3.151011551,4.04E-05,0.722657487,2.96E-162,154.6
5,1000,5,1.376166222,2.53E-07,2.996614189,3.17E-05,0.671946278,2.62E-132,164.36
5,1000,6,1.136281827,1.31E-05,3.116956218,2.24E-06,0.71354421,2.16E-156,193.44
5,1000,7,1.285499833,2.12E-06,3.033962102,0.000131472,0.71775559,4.50E-159,171.75
5,1000,8,1.180676875,6.45E-06,2.743663283,4.96E-05,0.705103796,3.65E-151,142.35
5,1000,9,1.323605862,1.93E-06,3.331058342,9.26E-05,0.70681376,3.30E-152,166.09
5,1000,10,1.168074744,4.96E-05,3.562210529,1.04E-05,0.699463837,8.98E-148,181.91
5,1000,11,1.240796906,1.61E-06,3.221053445,2.24E-05,0.675726716,2.48E-134,165.95
5,1000,12,1.280116555,4.01E-06,3.091011965,8.56E-05,0.720840445,4.56E-161,177.17
5,1000,13,1.245051575,3.09E-06,3.269017886,5.92E-06,0.707916539,6.93E-153,192.17
5,1000,14,1.162938647,6.89E-07,3.030691833,2.26E-05,0.678768033,5.53E-136,199.8
5,1000,15,1.206452629,4.64E-07,3.114715042,2.74E-06,0.696193172,7.65E-146,186.01
5,1000,16,1.075820364,3.12E-06,3.064985963,7.85E-06,0.701821328,3.51E-149,223.61
5,1000,17,1.280934247,1.63E-06,3.448847624,3.22E-06,0.679833451,1.44E-136,198.94
5,1000,18,1.299694123,3.76E-07,2.862601248,2.42E-05,0.685480199,1.06E-139,200.97
5,1000,19,1.125459731,8.10E-06,3.080267778,3.31E-06,0.670308619,1.94E-131,180.98
5,1000,20,1.204879506,3.50E-06,3.073097297,9.33E-06,0.690472258,1.58E-142,193.46
5,1000,21,1.244610839,1.51E-06,3.274087227,5.09E-06,0.690422478,1.68E-142,197.37
5,1000,22,1.275818219,2.25E-06,2.959143681,4.17E-06,0.700544458,2.04E-148,216.35
5,1000,23,1.153576086,1.70E-06,3.28049254,3.88E-05,0.669154932,7.85E-131,194.32
5,1000,24,1.199203179,8.73E-07,2.939736098,2.99E-06,0.706989294,2.57E-152,237
5,1000,25,1.433291246,2.81E-08,3.329474735,3.20E-07,0.70281794,8.83E-150,223.83
5,1000,26,1.132766142,1.26E-05,3.035909901,7.29E-06,0.647848678,4.47E-120,170.07
5,1000,27,1.13380441,2.89E-06,2.778885052,3.43E-07,0.658532568,2.33E-125,165.46
5,1000,28,1.16675955,3.96E-06,3.019983665,2.51E-06,0.682142945,7.71E-138,177.88
5,1000,29,1.240861009,7.63E-06,3.361870508,1.67E-06,0.696461143,5.32E-146,168.83
5,1000,30,1.126661914,1.30E-05,2.815822427,8.84E-05,0.669683675,4.13E-131,191.12
5,1000,31,1.220321772,1.37E-06,3.387719523,5.38E-07,0.667961684,3.32E-130,205.14
5,1000,32,1.280308619,1.09E-05,2.91996335,4.34E-05,0.678389146,8.91E-136,205.8
5,1000,33,1.300051017,2.20E-06,3.502642503,1.90E-05,0.722366532,4.59E-162,213.69
5,1000,34,1.170458803,2.21E-05,3.245356915,6.14E-06,0.69721356,1.92E-146,212.03
5,1000,35,1.248090017,1.13E-06,3.243017701,7.44E-08,0.68731816,9.82E-141,213.72
5,1000,36,1.207674203,1.70E-06,2.923562452,1.43E-05,0.664824282,1.42E-128,200.73
5,1000,37,1.174225495,2.28E-06,3.132453412,3.98E-06,0.685070258,1.81E-139,192.25
5,1000,38,1.343397713,8.09E-07,3.049026552,1.08E-05,0.686162823,4.40E-140,218.05
5,1000,39,1.196661277,6.90E-06,3.190158861,1.13E-05,0.707022157,2.46E-152,145.09
5,1000,40,1.387617915,7.76E-07,3.377391879,2.30E-05,0.685144385,1.64E-139,172.14
5,1000,41,1.090339782,1.66E-06,2.54698334,1.58E-05,0.651022274,1.27E-121,171.35
5,1000,42,1.13130604,8.81E-07,2.759759036,9.73E-06,0.65607167,4.01E-124,179.11
5,1000,43,1.141162225,2.80E-06,2.837232683,1.67E-05,0.695310245,2.51E-145,172.4
5,1000,44,1.307935102,2.09E-07,3.024652725,2.19E-06,0.692146315,1.72E-143,166.6
5,1000,45,1.209680915,3.22E-06,2.908910534,2.98E-05,0.671782602,3.21E-132,161.2
5,1000,46,1.227275463,1.34E-06,3.000248765,4.10E-05,0.697460372,1.38E-146,181.14
5,1000,47,1.203562834,9.99E-07,3.011305551,3.44E-06,0.671637268,3.83E-132,176.94
5,1000,48,1.348502356,9.25E-07,3.232898702,6.21E-06,0.674700436,8.85E-134,159.45
5,1000,49,1.247607165,1.76E-06,3.235783485,5.33E-06,0.677364155,3.22E-135,125.52
5,1000,50,1.092766682,1.64E-05,3.212998641,1.48E-07,0.686673829,2.27E-140,144.45
5,2000,1,1.330038648,4.84E-07,3.276398785,2.15E-05,0.693683075,2.22E-144,141.72
5,2000,2,1.308027745,4.52E-07,3.044044437,2.15E-05,0.713021057,4.61E-156,163.59
5,2000,3,1.211587389,4.86E-07,3.025811328,1.78E-06,0.676268838,1.26E-134,143.86
5,2000,4,1.294103244,8.99E-07,3.305059836,2.49E-06,0.726784142,5.48E-165,160.88
5,2000,5,1.38866811,3.35E-07,3.03379689,0.000137124,0.7056658,1.66E-151,151.17
5,2000,6,1.211570468,3.10E-06,3.046930908,4.09E-06,0.713504818,2.28E-156,200.9
5,2000,7,1.413784121,8.54E-07,3.13833729,1.31E-05,0.701661224,4.38E-149,188.99
5,2000,8,1.271565385,2.59E-07,2.97926608,2.28E-06,0.712950505,5.10E-156,178.11
5,2000,9,1.430859721,6.66E-07,3.613669102,5.56E-06,0.711809753,2.65E-155,175.45
5,2000,10,1.143557185,9.86E-06,3.501914677,2.21E-06,0.720596529,6.57E-161,164.74
5,2000,11,1.143843913,4.52E-06,3.06063483,5.81E-06,0.663121176,1.07E-127,147.84
5,2000,12,1.303218347,6.17E-07,3.229308125,1.91E-05,0.714722914,3.88E-157,175.09
5,2000,13,1.213141927,7.97E-06,3.089307398,6.13E-05,0.719374312,4.08E-160,187.39
5,2000,14,1.174827935,4.42E-06,3.157677853,1.06E-06,0.674854796,7.31E-134,178.44
5,2000,15,1.210603389,1.93E-07,3.330952933,4.64E-07,0.705556165,1.93E-151,134.84
5,2000,16,1.182317422,2.55E-06,3.25484031,5.10E-06,0.695360274,2.35E-145,164.54
5,2000,17,1.27076221,6.60E-07,3.204365398,3.65E-05,0.688076575,3.65E-141,193.89
5,2000,18,1.236218593,1.05E-06,3.272926151,1.54E-06,0.684266533,5.09E-139,222.4
5,2000,19,1.185625561,3.93E-06,3.188686583,6.94E-06,0.681483612,1.79E-137,202.35
5,2000,20,1.164482045,9.72E-07,2.83771379,5.17E-05,0.699465445,8.96E-148,228.82
5,2000,21,1.211556901,1.20E-05,3.379004405,2.13E-05,0.710013962,3.50E-154,238.29
5,2000,22,1.224797789,9.55E-07,3.185540913,1.31E-05,0.727995486,8.45E-166,254.79
5,2000,23,1.241036615,2.23E-06,3.378230513,1.38E-05,0.688656475,1.71E-141,205.05
5,2000,24,1.265925571,7.00E-07,2.869516029,1.83E-05,0.711650443,3.34E-155,283.77
5,2000,25,1.285818052,3.06E-06,3.245883404,5.21E-06,0.70260905,1.18E-149,261.6
5,2000,26,1.134634901,3.14E-06,3.168711089,2.64E-05,0.67759935,2.40E-135,225.3
5,2000,27,1.219556434,4.38E-08,3.040145637,1.28E-06,0.668700026,1.36E-130,193.39
5,2000,28,1.147011967,5.06E-06,2.966416513,4.92E-06,0.683985322,7.30E-139,179.56
5,2000,29,1.244038023,6.12E-06,3.29295388,1.07E-05,0.675889111,2.02E-134,185.58
5,2000,30,1.129628315,1.03E-05,3.313120178,8.45E-06,0.688784121,1.45E-141,175.25
5,2000,31,1.101704577,6.08E-06,3.180741289,1.96E-05,0.68831176,2.69E-141,194.57
5,2000,32,1.375457256,9.25E-07,3.248694443,1.51E-05,0.698348989,4.11E-147,176.89
5,2000,33,1.319067306,1.98E-06,3.097944547,9.09E-06,0.704841981,5.26E-151,184.33
5,2000,34,1.184931742,8.21E-06,3.171319496,1.16E-05,0.704016597,1.67E-150,195.61
5,2000,35,1.210784362,9.05E-07,3.378703752,4.98E-06,0.687188775,1.16E-140,176.69
5,2000,36,1.207856156,5.34E-07,3.083518931,2.95E-05,0.701072799,9.86E-149,186.07
5,2000,37,1.154240308,1.59E-06,3.183708631,2.44E-06,0.695714703,1.46E-145,173.8
5,2000,38,1.249103295,1.01E-06,3.088965729,1.19E-05,0.685956037,5.75E-140,213.91
5,2000,39,1.193445898,1.74E-06,3.116572639,1.05E-05,0.715604347,1.07E-157,188.06
5,2000,40,1.223239228,6.44E-06,3.364140254,1.96E-05,0.688538522,2.00E-141,166.42
5,2000,41,1.120531852,7.37E-07,3.072162636,1.07E-06,0.687971554,4.19E-141,201.5
5,2000,42,1.147429836,1.51E-06,3.299780395,3.80E-06,0.690769304,1.07E-142,174.86
5,2000,43,1.222939526,4.15E-06,3.071490836,1.82E-05,0.703058627,6.33E-150,166.36
5,2000,44,1.302935225,4.56E-07,3.274412229,1.22E-05,0.688268512,2.84E-141,168.84
5,2000,45,1.334305401,7.46E-07,2.958576959,1.57E-05,0.705281509,2.84E-151,198.94
5,2000,46,1.252475635,8.70E-07,3.155339583,3.69E-05,0.70540441,2.39E-151,211.46
5,2000,47,1.334315427,2.90E-07,3.421201019,1.97E-06,0.686150125,4.48E-140,209.45
5,2000,48,1.275103547,3.52E-06,3.240206269,1.62E-05,0.685788565,7.15E-140,207
5,2000,49,1.238273947,5.44E-07,3.10717844,7.20E-06,0.698649865,2.73E-147,191.17
5,2000,50,1.232366436,6.33E-06,3.370745589,1.14E-06,0.703105989,5.92E-150,206.89
5,5000,1,1.271598339,1.48E-06,3.310718473,1.43E-05,0.704707157,6.36E-151,224.45
5,5000,2,1.267422894,3.45E-07,3.125262318,6.03E-06,0.717104943,1.18E-158,284.14
5,5000,3,1.196203018,9.44E-07,3.37184332,2.83E-06,0.705998815,1.04E-151,285.16
5,5000,4,1.276736324,3.29E-07,3.249067267,2.55E-06,0.714796648,3.48E-157,278.94
5,5000,5,1.346552284,1.08E-06,2.980771878,0.000142025,0.689852919,3.56E-142,303.37
5,5000,6,1.149090406,9.41E-06,3.052538676,6.84E-06,0.729318577,1.08E-166,308.71
5,5000,7,1.341009099,1.04E-06,3.297073947,7.92E-06,0.716038566,5.65E-158,261.29
5,5000,8,1.223510613,1.59E-06,3.191850304,9.29E-06,0.71670454,2.12E-158,292.38
5,5000,9,1.370865216,2.51E-06,3.428871504,3.61E-06,0.708485347,3.09E-153,290.23
5,5000,10,1.125339196,1.39E-05,3.404771335,6.30E-06,0.714169307,8.69E-157,331.74
5,5000,11,1.167923159,4.81E-06,3.331902835,6.38E-06,0.682461418,5.14E-138,269.95
5,5000,12,1.296136979,5.26E-07,3.237463333,2.59E-05,0.713286395,3.14E-156,321.11
5,5000,13,1.291110375,4.94E-07,3.267583741,1.56E-05,0.725680819,2.98E-164,360.34
5,5000,14,1.184569114,1.34E-06,3.125376088,2.13E-06,0.665259678,8.46E-129,263.19
5,5000,15,1.212508381,9.15E-07,3.09016369,5.31E-06,0.726115324,1.53E-164,314.3
5,5000,16,1.198609704,9.84E-07,3.257722757,6.48E-07,0.688707037,1.60E-141,305.7
5,5000,17,1.281641474,2.24E-06,3.374764798,5.02E-06,0.70145746,5.80E-149,283.99
5,5000,18,1.244463509,1.65E-06,3.23386189,3.32E-06,0.697502388,1.30E-146,269.64
5,5000,19,1.227342272,2.25E-06,3.419048293,3.22E-06,0.699210907,1.27E-147,243.28
5,5000,20,1.138451779,2.85E-06,3.113732957,1.78E-05,0.708894745,1.73E-153,289.06
5,5000,21,1.249086161,3.57E-06,3.113841878,1.03E-05,0.709774564,4.92E-154,348.33
5,5000,22,1.239730931,1.83E-06,3.244697843,6.07E-06,0.711624856,3.46E-155,324.56
5,5000,23,1.232329992,3.60E-06,3.337092093,3.67E-06,0.688812277,1.40E-141,292.66
5,5000,24,1.221239967,1.36E-06,3.058432778,1.18E-06,0.719196664,5.31E-160,414.29
5,5000,25,1.321087646,5.49E-07,3.338229314,4.90E-06,0.711252441,5.92E-155,358.58
5,5000,26,1.166456799,4.42E-06,3.067130382,2.47E-05,0.694668146,5.95E-145,348.67
5,5000,27,1.125150897,1.39E-06,3.1033259,7.47E-07,0.682658227,4.00E-138,331.74
5,5000,28,1.213227672,3.77E-06,3.215642226,7.67E-06,0.695879253,1.17E-145,317.59
5,5000,29,1.242336962,1.61E-06,3.263149843,2.83E-06,0.679069755,3.78E-136,333.19
5,5000,30,1.155648931,6.73E-06,3.325266538,6.86E-06,0.701006981,1.08E-148,363
5,5000,31,1.202428212,2.69E-06,3.377509411,2.26E-06,0.693186135,4.32E-144,344.59
5,5000,32,1.308049365,1.49E-06,3.303060482,1.24E-05,0.701879099,3.24E-149,314.71
5,5000,33,1.314092108,2.38E-06,3.393189493,8.58E-06,0.715169583,2.02E-157,318.75
5,5000,34,1.237829091,5.01E-06,3.473021765,3.13E-06,0.705624952,1.76E-151,335
5,5000,35,1.186437429,1.83E-06,3.136440863,2.20E-06,0.68331399,1.73E-138,313.67
5,5000,36,1.263085688,4.98E-07,3.114629894,3.55E-05,0.703188806,5.28E-150,320.62
5,5000,37,1.205211881,1.77E-06,3.220782683,3.37E-06,0.684924752,2.18E-139,328.78
5,5000,38,1.26359982,6.77E-07,3.137081748,1.33E-05,0.678773419,5.50E-136,359.25
5,5000,39,1.184998191,4.58E-06,3.317870557,6.42E-06,0.712061566,1.85E-155,352.18
5,5000,40,1.320773702,1.59E-06,3.32485213,8.40E-06,0.687436281,8.42E-141,312.06
5,5000,41,1.129722586,2.33E-06,3.346750938,6.22E-07,0.695397379,2.23E-145,367.7
5,5000,42,1.136223794,5.39E-06,3.121135671,7.26E-06,0.696723791,3.73E-146,355.92
5,5000,43,1.191290448,1.27E-06,3.069858846,1.32E-05,0.706613603,4.37E-152,338.61
5,5000,44,1.32911712,8.86E-07,3.183277741,2.24E-05,0.699334605,1.07E-147,326.96
5,5000,45,1.217718119,3.19E-06,2.964061028,2.58E-05,0.696696715,3.87E-146,349.04
5,5000,46,1.206608417,1.73E-06,3.330461017,1.24E-05,0.702982701,7.03E-150,335.36
5,5000,47,1.333884134,1.16E-06,3.416276298,5.27E-06,0.69468936,5.78E-145,340.47
5,5000,48,1.287488986,2.96E-06,3.273183159,2.96E-05,0.686078766,4.91E-140,342.67
5,5000,49,1.191335313,1.11E-06,3.300075026,7.79E-07,0.696147485,8.13E-146,334.47
5,5000,50,1.183707274,2.51E-06,3.125200887,4.71E-06,0.688884719,1.27E-141,350.6
5,10000,1,1.281276374,1.65E-06,3.267415628,2.55E-05,0.698014864,6.48E-147,531.95
5,10000,2,1.274581634,5.36E-07,3.070759406,1.80E-05,0.722029687,7.63E-162,609.05
5,10000,3,1.197272038,1.19E-06,3.306256338,4.52E-06,0.70479468,5.62E-151,536.73
5,10000,4,1.262428163,5.31E-07,3.206228061,4.84E-06,0.720913165,4.09E-161,594.73
